889,Cookies - Fortune,"€878,31",9/5/2022,889,889
890,Seaweed Green Sheets,"€121,41",1/16/2023,890,890
891,Dried Apple,"€207,75",10/11/2022,891,891
892,Wine - Piper Heidsieck Brut,"€579,93",6/15/2022,892,892
893,Bread - White Mini Epi,"€55,00",2/2/2023,893,893
894,Wine - Tribal Sauvignon,"€196,92",5/28/2022,894,894
895,Longos - Burritos,"€435,83",10/26/2022,895,895
896,Jerusalem Artichoke,"€446,20",10/20/2022,896,896
897,"Water, Tap","€377,49",11/19/2022,897,897
898,Extract - Lemon,"€439,83",8/4/2022,898,898
899,Garbage Bag - Clear,"€880,82",11/4/2022,899,899
900,Red Cod Fillets - 225g,"€343,85",4/4/2023,900,900
901,Crab Meat Claw Pasteurise,"€828,30",1/12/2023,901,901
902,Veal - Leg,"€289,91",5/30/2022,902,902
903,Rabbit - Frozen,"€8,93",10/17/2022,903,903
904,Coffee - Espresso,"€619,73",8/23/2022,904,904
905,Orange - Tangerine,"€303,92",3/3/2023,905,905
906,"Beans - Navy, Dry","€967,04",2/16/2023,906,906
907,Extract - Raspberry,"€639,02",12/20/2022,907,907
908,Coffee - French Vanilla Frothy,"€609,44",5/31/2022,908,908
909,Cheese Cheddar Processed,"€808,87",6/7/2022,909,909
910,"Beef - Bones, Cut - Up","€16,38",7/22/2022,910,910
911,Ecolab Crystal Fusion,"€32,93",4/29/2023,911,911
912,Mangostein,"€7,86",8/18/2022,912,912
913,Pork - Back Ribs,"€710,12",10/5/2022,913,913
914,Lettuce - Baby Salad Greens,"€131,95",4/27/2023,914,914
915,Pail With Metal Handle 16l White,"€571,78",4/20/2023,915,915
916,Cheese - Cottage Cheese,"€33,60",1/13/2023,916,916
917,Shrimp - Black Tiger 13/15,"€224,01",7/23/2022,917,917
918,"Tortillas - Flour, 12","€43,07",6/28/2022,918,918
919,Milk - Condensed,"€479,30",5/11/2023,919,919
920,Flour - Pastry,"€307,18",6/21/2022,920,920
921,Bread - Rye,"€481,04",10/9/2022,921,921
922,Soup - French Can Pea,"€318,83",9/24/2022,922,922
923,Melon - Honey Dew,"€667,88",12/9/2022,923,923
924,Flour - Semolina,"€18,64",11/16/2022,924,924
925,Cheese - Bocconcini,"€579,79",6/9/2022,925,925
926,Wine - Vineland Estate Semi - Dry,"€519,11",1/25/2023,926,926
927,Muffin Hinge - 211n,"€996,57",7/2/2022,927,927
928,Cheese Cloth No 100,"€702,92",8/15/2022,928,928
929,Oil - Margarine,"€312,57",4/15/2023,929,929
930,Bagel - Whole White Sesame,"€874,84",11/13/2022,930,930
931,"Peas - Pigeon, Dry","€795,22",6/18/2022,931,931
932,French Kiss Vanilla,"€577,80",8/14/2022,932,932
933,Cake Slab,"€781,28",12/17/2022,933,933
934,"Veal - Round, Eye Of","€87,02",7/1/2022,934,934
935,"Wine - White, Colubia Cresh","€167,09",1/1/2023,935,935
936,Wine - Fume Blanc Fetzer,"€996,31",10/17/2022,936,936
937,"Stock - Veal, Brown","€637,82",4/20/2023,937,937
938,Cookies - Englishbay Oatmeal,"€223,17",7/23/2022,938,938
939,Oats Large Flake,"€787,73",4/3/2023,939,939
940,Cheese - Cheddar With Claret,"€108,00",6/9/2022,940,940
941,Pork - Smoked Kassler,"€186,08",9/10/2022,941,941
942,Tomato - Plum With Basil,"€389,35",8/2/2022,942,942
943,"Bread - Bagels, Mini","€812,67",10/14/2022,943,943
944,Chambord Royal,"€578,16",1/17/2023,944,944
945,Beef Flat Iron Steak,"€671,00",7/17/2022,945,945
946,Lettuce - Lambs Mash,"€737,39",11/4/2022,946,946
947,Onions - Vidalia,"€101,06",10/20/2022,947,947
948,Chinese Foods - Cantonese,"€826,56",12/1/2022,948,948
949,Seaweed Green Sheets,"€217,52",1/1/2023,949,949
950,"Pasta - Tortellini, Fresh","€183,26",3/4/2023,950,950
951,"Lamb - Pieces, Diced","€860,95",3/6/2023,951,951
952,Nantucket - Kiwi Berry Cktl.,"€831,55",4/21/2023,952,952
953,"Syrup - Golden, Lyles","€635,39",7/28/2022,953,953
954,Guinea Fowl,"€553,28",6/16/2022,954,954
955,Anisette - Mcguiness,"€511,85",1/8/2023,955,955
956,"Nut - Almond, Blanched, Ground","€720,84",12/19/2022,956,956
957,Garlic - Elephant,"€52,41",3/19/2023,957,957
958,Cheese Cloth No 60,"€737,79",5/15/2023,958,958
959,Flour - Rye,"€539,39",3/5/2023,959,959
960,"Salmon - Atlantic, Fresh, Whole","€197,67",1/31/2023,960,960
961,Ice Cream - Super Sandwich,"€207,00",4/11/2023,961,961
962,"Wine - White, Riesling, Semi - Dry","€549,95",12/19/2022,962,962
963,"Sprite, Diet - 355ml","€93,29",6/2/2022,963,963
964,"Nut - Pistachio, Shelled","€638,56",4/20/2023,964,964
965,Pepper - Yellow Bell,"€923,77",7/18/2022,965,965
966,Wine - Chianti Classico Riserva,"€301,42",9/17/2022,966,966
967,Wine - Rosso Toscano Igt,"€711,83",12/7/2022,967,967
968,Wine - Barbera Alba Doc 2001,"€143,72",10/14/2022,968,968
969,Cheese - Goat With Herbs,"€16,01",11/16/2022,969,969
970,Dill Weed - Fresh,"€91,15",7/21/2022,970,970
971,Juice - Mango,"€502,55",1/3/2023,971,971
972,Higashimaru Usukuchi Soy,"€633,77",2/16/2023,972,972
973,Beans - Wax,"€606,06",6/28/2022,973,973
974,Calypso - Lemonade,"€261,46",5/16/2023,974,974
975,"Bread - Dark Rye, Loaf","€715,43",8/8/2022,975,975
976,Mayonnaise - Individual Pkg,"€160,09",2/2/2023,976,976
977,Dc - Frozen Momji,"€963,72",3/22/2023,977,977
978,"Nut - Hazelnut, Ground, Natural","€949,73",1/29/2023,978,978
979,Garam Marsala,"€889,50",2/13/2023,979,979
980,Garbage Bag - Clear,"€938,32",11/16/2022,980,980
981,"Garlic - Primerba, Paste","€778,49",4/2/2023,981,981
982,"Veal - Chops, Split, Frenched","€991,29",12/14/2022,982,982
983,Mayonnaise - Individual Pkg,"€488,64",7/2/2022,983,983
984,Chocolate - Milk Coating,"€473,01",11/28/2022,984,984
985,Bread Ww Cluster,"€664,57",7/15/2022,985,985
986,Vodka - Moskovskaya,"€430,29",8/8/2022,986,986
987,Tart - Butter Plain Squares,"€950,04",8/8/2022,987,987
988,"Appetizer - Spring Roll, Veg","€645,79",4/1/2023,988,988
989,Salmon - Sockeye Raw,"€390,53",11/7/2022,989,989
990,Vinegar - Sherry,"€645,03",12/21/2022,990,990
991,Garlic,"€17,96",7/13/2022,991,991
992,Pumpkin,"€521,77",1/16/2023,992,992
993,Cheese - Brick With Pepper,"€670,17",11/23/2022,993,993
994,Ecolab - Lime - A - Way 4/4 L,"€783,40",9/19/2022,994,994
995,Spinach - Frozen,"€573,93",10/24/2022,995,995
996,Otomegusa Dashi Konbu,"€947,47",2/14/2023,996,996
997,Shrimp - Black Tiger 8 - 12,"€661,60",1/8/2023,997,997
998,Lamb Shoulder Boneless Nz,"€375,63",2/16/2023,998,998
999,Wine - Rubyport,"€149,27",4/4/2023,999,999
1000,"Fish - Halibut, Cold Smoked","€871,48",8/31/2022,1000,1000
